sku_id,product_id,product_name,category,color,store_id,store_name,current_stock,reorder_point,unit_cost,supplier,lead_time_days,last_restock_date,stockout_flag
PR0059-Red-S1,PR0059,Footwear Style 9,Footwear,Red,S1,Koramangala Flagship,47,13,1691.84,Metro Garment Works,45,2024-05-30,0
PR0059-Red-S2,PR0059,Footwear Style 9,Footwear,Red,S2,Indiranagar Store,53,5,1691.84,Everstyle Manufacturing,38,2024-05-30,0
PR0060-Olive-S1,PR0060,Footwear Style 10,Footwear,Olive,S1,Koramangala Flagship,14,13,1152.95,Everstyle Manufacturing,49,2024-05-30,0
PR0060-Olive-S2,PR0060,Footwear Style 10,Footwear,Olive,S2,Indiranagar Store,19,5,1152.95,Northline Apparel Co.,56,2024-05-30,0
PR0060-Olive-S3,PR0060,Footwear Style 10,Footwear,Olive,S3,Downtown Mall Store,55,10,1152.95,Northline Apparel Co.,38,2024-05-30,0
PR0060-Red-S1,PR0060,Footwear Style 10,Footwear,Red,S1,Koramangala Flagship,33,10,1152.95,Coastal Textiles Pvt Ltd,47,2024-05-30,0
PR0060-Red-S2,PR0060,Footwear Style 10,Footwear,Red,S2,Indiranagar Store,51,12,1152.95,Metro Garment Works,49,2024-05-30,0
PR0060-Red-S3,PR0060,Footwear Style 10,Footwear,Red,S3,Downtown Mall Store,15,10,1152.95,Northline Apparel Co.,41,2024-05-30,0
PR0060-Black-S2,PR0060,Footwear Style 10,Footwear,Black,S2,Indiranagar Store,23,5,1152.95,Metro Garment Works,35,2024-05-30,0
PR0061-Navy-S1,PR0061,Accessorie Style 1,Accessories,Navy,S1,Koramangala Flagship,34,9,623.81,Northline Apparel Co.,31,2025-11-20,0
PR0061-Olive-S2,PR0061,Accessorie Style 1,Accessories,Olive,S2,Indiranagar Store,26,11,623.81,Everstyle Manufacturing,33,2025-11-20,0
PR0062-Grey-S1,PR0062,Accessorie Style 2,Accessories,Grey,S1,Koramangala Flagship,13,12,286.93,Metro Garment Works,29,2025-11-20,0
PR0062-Grey-S2,PR0062,Accessorie Style 2,Accessories,Grey,S2,Indiranagar Store,6,8,286.93,Metro Garment Works,23,2025-11-20,1
PR0062-Grey-S3,PR0062,Accessorie Style 2,Accessories,Grey,S3,Downtown Mall Store,57,8,286.93,Coastal Textiles Pvt Ltd,20,2025-11-20,0
PR0062-Olive-S1,PR0062,Accessorie Style 2,Accessories,Olive,S1,Koramangala Flagship,13,12,286.93,Northline Apparel Co.,32,2025-11-20,0
PR0062-Olive-S2,PR0062,Accessorie Style 2,Accessories,Olive,S2,Indiranagar Store,17,10,286.93,Metro Garment Works,21,2025-11-20,0
PR0062-Olive-S3,PR0062,Accessorie Style 2,Accessories,Olive,S3,Downtown Mall Store,3,13,286.93,Coastal Textiles Pvt Ltd,14,2025-11-20,1
PR0063-White-S1,PR0063,Accessorie Style 3,Accessories,White,S1,Koramangala Flagship,23,8,136.81,Metro Garment Works,27,2025-11-20,0
PR0063-White-S2,PR0063,Accessorie Style 3,Accessories,White,S2,Indiranagar Store,2,14,136.81,Metro Garment Works,31,2025-11-20,1
PR0063-Mustard-S1,PR0063,Accessorie Style 3,Accessories,Mustard,S1,Koramangala Flagship,13,5,136.81,Northline Apparel Co.,29,2025-11-20,0
PR0063-Mustard-S3,PR0063,Accessorie Style 3,Accessories,Mustard,S3,Downtown Mall Store,37,14,136.81,Metro Garment Works,31,2025-11-20,0
PR0064-Mustard-S1,PR0064,Accessorie Style 4,Accessories,Mustard,S1,Koramangala Flagship,31,8,455.81,Northline Apparel Co.,27,2025-11-20,0
PR0064-Mustard-S2,PR0064,Accessorie Style 4,Accessories,Mustard,S2,Indiranagar Store,29,10,455.81,Coastal Textiles Pvt Ltd,27,2025-11-20,0
PR0064-Olive-S3,PR0064,Accessorie Style 4,Accessories,Olive,S3,Downtown Mall Store,57,8,455.81,Northline Apparel Co.,15,2025-11-20,0
PR0065-Mustard-S1,PR0065,Accessorie Style 5,Accessories,Mustard,S1,Koramangala Flagship,19,13,410.03,Coastal Textiles Pvt Ltd,23,2025-11-20,0
PR0065-Olive-S1,PR0065,Accessorie Style 5,Accessories,Olive,S1,Koramangala Flagship,14,9,410.03,Northline Apparel Co.,11,2025-11-20,0
PR0065-Olive-S2,PR0065,Accessorie Style 5,Accessories,Olive,S2,Indiranagar Store,44,14,410.03,Northline Apparel Co.,26,2025-11-20,0
PR0065-Olive-S3,PR0065,Accessorie Style 5,Accessories,Olive,S3,Downtown Mall Store,7,10,410.03,Everstyle Manufacturing,32,2025-11-20,1
PR0065-White-S1,PR0065,Accessorie Style 5,Accessories,White,S1,Koramangala Flagship,38,5,410.03,Everstyle Manufacturing,21,2025-11-20,0
PR0065-White-S2,PR0065,Accessorie Style 5,Accessories,White,S2,Indiranagar Store,2,7,410.03,Northline Apparel Co.,12,2025-11-20,1
PR0065-White-S3,PR0065,Accessorie Style 5,Accessories,White,S3,Downtown Mall Store,31,8,410.03,Coastal Textiles Pvt Ltd,34,2025-11-20,0
PR0066-Mustard-S1,PR0066,Accessorie Style 6,Accessories,Mustard,S1,Koramangala Flagship,57,9,325.5,Metro Garment Works,24,2025-11-20,0
PR0066-Mustard-S2,PR0066,Accessorie Style 6,Accessories,Mustard,S2,Indiranagar Store,3,7,325.5,Northline Apparel Co.,27,2025-11-20,1
PR0066-Mustard-S3,PR0066,Accessorie Style 6,Accessories,Mustard,S3,Downtown Mall Store,39,12,325.5,Northline Apparel Co.,25,2025-11-20,0
PR0066-Olive-S3,PR0066,Accessorie Style 6,Accessories,Olive,S3,Downtown Mall Store,7,8,325.5,Coastal Textiles Pvt Ltd,29,2025-11-20,1
PR0067-White-S1,PR0067,Accessorie Style 7,Accessories,White,S1,Koramangala Flagship,48,7,152.25,Everstyle Manufacturing,11,2025-11-20,0
PR0067-White-S2,PR0067,Accessorie Style 7,Accessories,White,S2,Indiranagar Store,12,13,152.25,Metro Garment Works,24,2025-11-20,1
PR0067-White-S3,PR0067,Accessorie Style 7,Accessories,White,S3,Downtown Mall Store,51,12,152.25,Northline Apparel Co.,18,2025-11-20,0
PR0067-Red-S1,PR0067,Accessorie Style 7,Accessories,Red,S1,Koramangala Flagship,2,12,152.25,Northline Apparel Co.,20,2025-11-20,1
PR0067-Red-S2,PR0067,Accessorie Style 7,Accessories,Red,S2,Indiranagar Store,51,10,152.25,Metro Garment Works,13,2025-11-20,0
PR0067-Red-S3,PR0067,Accessorie Style 7,Accessories,Red,S3,Downtown Mall Store,10,11,152.25,Metro Garment Works,16,2025-11-20,1
PR0067-Navy-S1,PR0067,Accessorie Style 7,Accessories,Navy,S1,Koramangala Flagship,0,10,152.25,Northline Apparel Co.,16,2025-11-20,1
PR0067-Navy-S2,PR0067,Accessorie Style 7,Accessories,Navy,S2,Indiranagar Store,20,12,152.25,Everstyle Manufacturing,25,2025-11-20,0
PR0067-Navy-S3,PR0067,Accessorie Style 7,Accessories,Navy,S3,Downtown Mall Store,15,11,152.25,Metro Garment Works,21,2025-11-20,0
PR0068-Olive-S1,PR0068,Accessorie Style 8,Accessories,Olive,S1,Koramangala Flagship,42,5,257.19,Northline Apparel Co.,27,2025-11-20,0
PR0068-Olive-S2,PR0068,Accessorie Style 8,Accessories,Olive,S2,Indiranagar Store,8,9,257.19,Coastal Textiles Pvt Ltd,19,2025-11-20,1
PR0068-Grey-S2,PR0068,Accessorie Style 8,Accessories,Grey,S2,Indiranagar Store,16,6,257.19,Everstyle Manufacturing,19,2025-11-20,0
PR0069-Grey-S1,PR0069,Accessorie Style 9,Accessories,Grey,S1,Koramangala Flagship,49,8,162.39,Metro Garment Works,33,2025-11-20,0
PR0069-Grey-S2,PR0069,Accessorie Style 9,Accessories,Grey,S2,Indiranagar Store,37,11,162.39,Coastal Textiles Pvt Ltd,29,2025-11-20,0
PR0069-Navy-S1,PR0069,Accessorie Style 9,Accessories,Navy,S1,Koramangala Flagship,59,7,162.39,Metro Garment Works,24,2025-11-20,0
PR0069-Navy-S2,PR0069,Accessorie Style 9,Accessories,Navy,S2,Indiranagar Store,24,13,162.39,Northline Apparel Co.,26,2025-11-20,0
PR0069-Navy-S3,PR0069,Accessorie Style 9,Accessories,Navy,S3,Downtown Mall Store,44,14,162.39,Everstyle Manufacturing,10,2025-11-20,0
PR0069-Black-S1,PR0069,Accessorie Style 9,Accessories,Black,S1,Koramangala Flagship,49,13,162.39,Coastal Textiles Pvt Ltd,20,2025-11-20,0
PR0070-Navy-S1,PR0070,Accessorie Style 10,Accessories,Navy,S1,Koramangala Flagship,37,10,131.09,Metro Garment Works,34,2025-11-20,0
PR0070-Navy-S2,PR0070,Accessorie Style 10,Accessories,Navy,S2,Indiranagar Store,4,7,131.09,Coastal Textiles Pvt Ltd,18,2025-11-20,1
PR0070-Navy-S3,PR0070,Accessorie Style 10,Accessories,Navy,S3,Downtown Mall Store,49,5,131.09,Everstyle Manufacturing,11,2025-11-20,0
PR0070-Beige-S1,PR0070,Accessorie Style 10,Accessories,Beige,S1,Koramangala Flagship,9,7,131.09,Northline Apparel Co.,17,2025-11-20,0
PR0070-Beige-S2,PR0070,Accessorie Style 10,Accessories,Beige,S2,Indiranagar Store,1,14,131.09,Metro Garment Works,17,2025-11-20,1
PR0070-Beige-S3,PR0070,Accessorie Style 10,Accessories,Beige,S3,Downtown Mall Store,38,7,131.09,Metro Garment Works,26,2025-11-20,0
PR0070-Red-S1,PR0070,Accessorie Style 10,Accessories,Red,S1,Koramangala Flagship,29,6,131.09,Metro Garment Works,28,2025-11-20,0
PR0070-Red-S2,PR0070,Accessorie Style 10,Accessories,Red,S2,Indiranagar Store,22,10,131.09,Everstyle Manufacturing,14,2025-11-20,0
PR0070-Red-S3,PR0070,Accessorie Style 10,Accessories,Red,S3,Downtown Mall Store,53,6,131.09,Metro Garment Works,20,2025-11-20,0
PR0071-Black-S1,PR0071,Accessorie Style 11,Accessories,Black,S1,Koramangala Flagship,33,12,548.45,Metro Garment Works,16,2025-11-20,0
PR0071-Black-S2,PR0071,Accessorie Style 11,Accessories,Black,S2,Indiranagar Store,43,13,548.45,Northline Apparel Co.,10,2025-11-20,0
PR0071-Black-S3,PR0071,Accessorie Style 11,Accessories,Black,S3,Downtown Mall Store,40,7,548.45,Everstyle Manufacturing,28,2025-11-20,0
PR0071-Grey-S1,PR0071,Accessorie Style 11,Accessories,Grey,S1,Koramangala Flagship,46,8,548.45,Northline Apparel Co.,17,2025-11-20,0
PR0071-Grey-S2,PR0071,Accessorie Style 11,Accessories,Grey,S2,Indiranagar Store,28,10,548.45,Metro Garment Works,15,2025-11-20,0
PR0071-Navy-S1,PR0071,Accessorie Style 11,Accessories,Navy,S1,Koramangala Flagship,19,13,548.45,Coastal Textiles Pvt Ltd,11,2025-11-20,0
PR0071-Navy-S2,PR0071,Accessorie Style 11,Accessories,Navy,S2,Indiranagar Store,1,7,548.45,Everstyle Manufacturing,13,2025-11-20,1
PR0072-Olive-S3,PR0072,Accessorie Style 12,Accessories,Olive,S3,Downtown Mall Store,2,10,328.09,Coastal Textiles Pvt Ltd,14,2025-11-20,1
PR0072-Red-S1,PR0072,Accessorie Style 12,Accessories,Red,S1,Koramangala Flagship,58,14,328.09,Coastal Textiles Pvt Ltd,23,2025-11-20,0
PR0072-White-S1,PR0072,Accessorie Style 12,Accessories,White,S1,Koramangala Flagship,8,5,328.09,Metro Garment Works,12,2025-11-20,0
PR0072-White-S3,PR0072,Accessorie Style 12,Accessories,White,S3,Downtown Mall Store,47,11,328.09,Everstyle Manufacturing,13,2025-11-20,0
