order_id,date,store_id,store_name,product_id,product_name,category,color,size,quantity,unit_price,discount_pct,discount_code,line_total,return_flag,payment_method,customer_id,sales_channel
505218,2024-10-29,S2,Indiranagar Store,PR0072,Accessorie Style 12,Accessories,Mustard,M,2,703.12,0,,1406.24,0,card,CU00302,in-store
505218,2024-10-29,S2,Indiranagar Store,PR0017,Top Style 17,Tops,Olive,S,1,1267.15,0,,1267.15,0,card,CU00302,in-store
505219,2024-10-29,S2,Indiranagar Store,PR0031,Bottom Style 13,Bottoms,Olive,S,1,1044.22,0,,1044.22,0,upi,CU00192,in-store
505219,2024-10-29,S2,Indiranagar Store,PR0061,Accessorie Style 1,Accessories,Olive,XL,2,1261.29,0,,2522.58,0,upi,CU00192,in-store
505220,2024-10-29,S2,Indiranagar Store,PR0029,Bottom Style 11,Bottoms,Black,S,1,1664.63,0,,1664.63,0,card,CU00511,online
505221,2024-10-29,S2,Indiranagar Store,PR0027,Bottom Style 9,Bottoms,White,M,1,1235.59,20,SUMMER20,988.47,0,upi,CU00150,in-store
505222,2024-10-29,S2,Indiranagar Store,PR0048,Outerwear Style 6,Outerwear,White,L,2,4993.77,30,CLEAR30,6991.28,0,card,CU00435,in-store
505223,2024-10-29,S2,Indiranagar Store,PR0043,Outerwear Style 1,Outerwear,Olive,S,1,5562.11,0,,5562.11,0,upi,CU00392,in-store
505223,2024-10-29,S2,Indiranagar Store,PR0015,Top Style 15,Tops,Olive,M,1,754.12,0,,754.12,0,upi,CU00392,in-store
505224,2024-10-29,S3,Downtown Mall Store,PR0053,Footwear Style 3,Footwear,Black,XS,1,2895.81,15,FEST15,2461.44,0,upi,CU00177,online
505224,2024-10-29,S3,Downtown Mall Store,PR0034,Dresse Style 2,Dresses,Navy,L,1,2920.8,15,FEST15,2482.68,0,upi,CU00177,online
505225,2024-10-29,S3,Downtown Mall Store,PR0066,Accessorie Style 6,Accessories,Mustard,L,1,663.08,0,,-663.08,1,upi,CU00066,in-store
505226,2024-10-29,S3,Downtown Mall Store,PR0037,Dresse Style 5,Dresses,Navy,M,1,1405.64,0,,-1405.64,1,card,CU00279,in-store
505226,2024-10-29,S3,Downtown Mall Store,PR0050,Outerwear Style 8,Outerwear,Black,XS,1,2712.23,0,,2712.23,0,card,CU00279,in-store
505227,2024-10-29,S3,Downtown Mall Store,PR0053,Footwear Style 3,Footwear,Beige,M,1,2895.81,0,,-2895.81,1,upi,CU00470,in-store
505227,2024-10-29,S3,Downtown Mall Store,PR0048,Outerwear Style 6,Outerwear,Black,XS,1,4993.77,0,,4993.77,0,upi,CU00470,in-store
505228,2024-10-29,S3,Downtown Mall Store,PR0005,Top Style 5,Tops,Black,M,1,1056.36,0,,1056.36,0,upi,CU00205,in-store
505228,2024-10-29,S3,Downtown Mall Store,PR0011,Top Style 11,Tops,Navy,XS,1,917.83,0,,917.83,0,upi,CU00205,in-store
505229,2024-10-29,S3,Downtown Mall Store,PR0011,Top Style 11,Tops,Beige,XL,1,917.83,15,FEST15,780.16,0,card,CU00118,in-store
505230,2024-10-30,S1,Koramangala Flagship,PR0055,Footwear Style 5,Footwear,Navy,L,1,3523.31,15,FEST15,2994.81,0,upi,CU00372,online
505231,2024-10-30,S1,Koramangala Flagship,PR0061,Accessorie Style 1,Accessories,Beige,M,1,1261.29,10,WELCOME10,-1135.16,1,card,CU00303,in-store
505231,2024-10-30,S1,Koramangala Flagship,PR0069,Accessorie Style 9,Accessories,White,S,1,332.79,10,WELCOME10,299.51,0,card,CU00303,in-store
505232,2024-10-30,S1,Koramangala Flagship,PR0001,Top Style 1,Tops,Red,L,1,1015.54,15,FEST15,863.21,0,upi,CU00386,in-store
505233,2024-10-30,S1,Koramangala Flagship,PR0001,Top Style 1,Tops,Navy,M,1,1015.54,30,CLEAR30,710.88,0,card,,online
505233,2024-10-30,S1,Koramangala Flagship,PR0060,Footwear Style 10,Footwear,Black,M,1,3137.79,30,CLEAR30,2196.45,0,card,,online
505234,2024-10-30,S1,Koramangala Flagship,PR0032,Bottom Style 14,Bottoms,White,L,1,1989.97,0,,1989.97,0,upi,CU00152,in-store
505234,2024-10-30,S1,Koramangala Flagship,PR0056,Footwear Style 6,Footwear,Olive,M,1,4107.81,0,,4107.81,0,upi,CU00152,in-store
505234,2024-10-30,S1,Koramangala Flagship,PR0069,Accessorie Style 9,Accessories,Olive,XL,2,332.79,0,,665.58,0,upi,CU00152,in-store
505235,2024-10-30,S1,Koramangala Flagship,PR0026,Bottom Style 8,Bottoms,Beige,L,1,1799.06,30,CLEAR30,-1259.34,1,card,,in-store
505235,2024-10-30,S1,Koramangala Flagship,PR0029,Bottom Style 11,Bottoms,Grey,M,1,1664.63,30,CLEAR30,1165.24,0,card,,in-store
505236,2024-10-30,S1,Koramangala Flagship,PR0010,Top Style 10,Tops,White,L,1,1535.82,20,SUMMER20,1228.66,0,card,,in-store
505237,2024-10-30,S1,Koramangala Flagship,PR0008,Top Style 8,Tops,Navy,XS,1,858.6,10,WELCOME10,772.74,0,upi,CU00167,online
505237,2024-10-30,S1,Koramangala Flagship,PR0024,Bottom Style 6,Bottoms,Red,L,1,1531.88,10,WELCOME10,1378.69,0,upi,CU00167,online
505237,2024-10-30,S1,Koramangala Flagship,PR0011,Top Style 11,Tops,Beige,S,1,917.83,10,WELCOME10,826.05,0,upi,CU00167,online
505238,2024-10-30,S1,Koramangala Flagship,PR0057,Footwear Style 7,Footwear,Mustard,L,1,2524.05,0,,2524.05,0,upi,CU00521,in-store
505239,2024-10-30,S1,Koramangala Flagship,PR0009,Top Style 9,Tops,Black,S,1,836.21,30,CLEAR30,585.35,0,upi,CU00381,in-store
505240,2024-10-30,S1,Koramangala Flagship,PR0018,Top Style 18,Tops,Mustard,L,1,1136.13,15,FEST15,-965.71,1,upi,CU00538,in-store
505241,2024-10-30,S1,Koramangala Flagship,PR0022,Bottom Style 4,Bottoms,Grey,XL,1,1664.26,30,CLEAR30,1164.98,0,upi,CU00163,online
505242,2024-10-30,S2,Indiranagar Store,PR0032,Bottom Style 14,Bottoms,Navy,XS,1,1989.97,15,FEST15,1691.47,0,upi,CU00123,in-store
505243,2024-10-30,S2,Indiranagar Store,PR0045,Outerwear Style 3,Outerwear,Olive,M,1,5206.79,0,,-5206.79,1,card,CU00131,in-store
505244,2024-10-30,S2,Indiranagar Store,PR0070,Accessorie Style 10,Accessories,Navy,L,2,304.06,30,CLEAR30,425.68,0,upi,CU00087,in-store
505245,2024-10-30,S2,Indiranagar Store,PR0040,Dresse Style 8,Dresses,Black,M,1,2767.09,0,,2767.09,0,upi,CU00519,online
505245,2024-10-30,S2,Indiranagar Store,PR0028,Bottom Style 10,Bottoms,Grey,XS,1,2071.79,0,,2071.79,0,upi,CU00519,online
505245,2024-10-30,S2,Indiranagar Store,PR0060,Footwear Style 10,Footwear,White,XL,1,3137.79,0,,3137.79,0,upi,CU00519,online
505246,2024-10-30,S2,Indiranagar Store,PR0037,Dresse Style 5,Dresses,Navy,M,1,1405.64,15,FEST15,1194.79,0,upi,CU00486,online
505246,2024-10-30,S2,Indiranagar Store,PR0008,Top Style 8,Tops,Black,L,2,858.6,15,FEST15,1459.62,0,upi,CU00486,online
505247,2024-10-30,S2,Indiranagar Store,PR0055,Footwear Style 5,Footwear,Navy,L,1,3523.31,0,,3523.31,0,upi,CU00203,in-store
505247,2024-10-30,S2,Indiranagar Store,PR0018,Top Style 18,Tops,Navy,XS,1,1136.13,0,,-1136.13,1,upi,CU00203,in-store
505248,2024-10-30,S2,Indiranagar Store,PR0008,Top Style 8,Tops,Beige,L,1,858.6,30,CLEAR30,601.02,0,card,CU00073,in-store
505249,2024-10-30,S3,Downtown Mall Store,PR0049,Outerwear Style 7,Outerwear,Olive,M,1,3971.31,30,CLEAR30,2779.92,0,upi,,online
505249,2024-10-30,S3,Downtown Mall Store,PR0042,Dresse Style 10,Dresses,Black,S,1,2329.48,30,CLEAR30,1630.64,0,upi,,online
505250,2024-10-30,S3,Downtown Mall Store,PR0001,Top Style 1,Tops,Olive,M,1,1015.54,0,,1015.54,0,card,CU00404,online
505250,2024-10-30,S3,Downtown Mall Store,PR0042,Dresse Style 10,Dresses,Navy,S,2,2329.48,0,,4658.96,0,card,CU00404,online
505250,2024-10-30,S3,Downtown Mall Store,PR0054,Footwear Style 4,Footwear,White,XS,1,4407.34,0,,4407.34,0,card,CU00404,online
505251,2024-10-30,S3,Downtown Mall Store,PR0031,Bottom Style 13,Bottoms,Beige,S,1,1044.22,15,FEST15,887.59,0,card,CU00003,online
505252,2024-10-30,S3,Downtown Mall Store,PR0061,Accessorie Style 1,Accessories,Grey,L,1,1261.29,0,,1261.29,0,card,,in-store
505252,2024-10-30,S3,Downtown Mall Store,PR0017,Top Style 17,Tops,Olive,M,1,1267.15,0,,1267.15,0,card,,in-store
505253,2024-10-30,S3,Downtown Mall Store,PR0023,Bottom Style 5,Bottoms,Red,M,1,1788.45,30,CLEAR30,1251.92,0,card,,online
505254,2024-10-30,S3,Downtown Mall Store,PR0041,Dresse Style 9,Dresses,Black,M,1,2294.6,0,,2294.6,0,card,CU00012,in-store
505254,2024-10-30,S3,Downtown Mall Store,PR0037,Dresse Style 5,Dresses,Beige,XS,2,1405.64,0,,2811.28,0,card,CU00012,in-store
505254,2024-10-30,S3,Downtown Mall Store,PR0004,Top Style 4,Tops,Mustard,L,1,1441.75,0,,1441.75,0,card,CU00012,in-store
505255,2024-10-30,S3,Downtown Mall Store,PR0071,Accessorie Style 11,Accessories,Olive,XL,1,1447.41,30,CLEAR30,1013.19,0,cash,CU00058,online
505256,2024-10-30,S3,Downtown Mall Store,PR0005,Top Style 5,Tops,Grey,S,1,1056.36,30,CLEAR30,739.45,0,card,,in-store
505257,2024-10-30,S3,Downtown Mall Store,PR0042,Dresse Style 10,Dresses,Mustard,XL,2,2329.48,0,,4658.96,0,upi,CU00152,online
505257,2024-10-30,S3,Downtown Mall Store,PR0040,Dresse Style 8,Dresses,Beige,XL,1,2767.09,0,,2767.09,0,upi,CU00152,online
505257,2024-10-30,S3,Downtown Mall Store,PR0033,Dresse Style 1,Dresses,Grey,XL,1,2028.11,0,,2028.11,0,upi,CU00152,online
505258,2024-10-30,S3,Downtown Mall Store,PR0045,Outerwear Style 3,Outerwear,White,M,1,5206.79,0,,5206.79,0,card,CU00102,in-store
505259,2024-10-30,S3,Downtown Mall Store,PR0070,Accessorie Style 10,Accessories,Mustard,XS,1,304.06,30,CLEAR30,212.84,0,card,CU00194,in-store
505259,2024-10-30,S3,Downtown Mall Store,PR0058,Footwear Style 8,Footwear,Black,XL,1,3607.69,30,CLEAR30,2525.38,0,card,CU00194,in-store
505260,2024-10-30,S3,Downtown Mall Store,PR0053,Footwear Style 3,Footwear,Black,XS,1,2895.81,30,CLEAR30,2027.07,0,upi,CU00241,in-store
505261,2024-10-31,S1,Koramangala Flagship,PR0044,Outerwear Style 2,Outerwear,Mustard,M,1,2051.9,20,SUMMER20,1641.52,0,upi,CU00231,online
505262,2024-10-31,S1,Koramangala Flagship,PR0013,Top Style 13,Tops,Black,XL,1,1476.28,20,SUMMER20,1181.02,0,card,CU00206,in-store
505262,2024-10-31,S1,Koramangala Flagship,PR0050,Outerwear Style 8,Outerwear,Red,L,1,2712.23,20,SUMMER20,2169.78,0,card,CU00206,in-store
505263,2024-10-31,S1,Koramangala Flagship,PR0016,Top Style 16,Tops,Olive,XL,1,839.95,30,CLEAR30,587.96,0,upi,CU00401,in-store
505264,2024-10-31,S1,Koramangala Flagship,PR0053,Footwear Style 3,Footwear,Black,XL,2,2895.81,15,FEST15,4922.88,0,card,CU00181,online
505265,2024-10-31,S1,Koramangala Flagship,PR0071,Accessorie Style 11,Accessories,Beige,S,1,1447.41,15,FEST15,1230.3,0,upi,CU00229,online
505265,2024-10-31,S1,Koramangala Flagship,PR0051,Footwear Style 1,Footwear,Navy,L,1,3179.22,15,FEST15,2702.34,0,upi,CU00229,online
505266,2024-10-31,S1,Koramangala Flagship,PR0051,Footwear Style 1,Footwear,Mustard,XL,1,3179.22,20,SUMMER20,2543.38,0,card,,in-store
505267,2024-10-31,S2,Indiranagar Store,PR0041,Dresse Style 9,Dresses,Olive,S,1,2294.6,20,SUMMER20,1835.68,0,upi,,in-store
505268,2024-10-31,S2,Indiranagar Store,PR0038,Dresse Style 6,Dresses,Beige,S,1,2102.5,15,FEST15,1787.12,0,upi,CU00548,in-store
505269,2024-10-31,S2,Indiranagar Store,PR0071,Accessorie Style 11,Accessories,Black,M,1,1447.41,10,WELCOME10,1302.67,0,upi,CU00372,in-store
505270,2024-10-31,S2,Indiranagar Store,PR0004,Top Style 4,Tops,White,XS,1,1441.75,15,FEST15,1225.49,0,card,,in-store
505270,2024-10-31,S2,Indiranagar Store,PR0054,Footwear Style 4,Footwear,Grey,L,1,4407.34,15,FEST15,3746.24,0,card,,in-store
505271,2024-10-31,S2,Indiranagar Store,PR0011,Top Style 11,Tops,Grey,S,1,917.83,20,SUMMER20,734.26,0,upi,,online
505272,2024-10-31,S2,Indiranagar Store,PR0071,Accessorie Style 11,Accessories,Grey,XL,1,1447.41,10,WELCOME10,1302.67,0,upi,,in-store
505272,2024-10-31,S2,Indiranagar Store,PR0001,Top Style 1,Tops,White,S,2,1015.54,10,WELCOME10,1827.97,0,upi,,in-store
505272,2024-10-31,S2,Indiranagar Store,PR0018,Top Style 18,Tops,Olive,XL,1,1136.13,10,WELCOME10,1022.52,0,upi,,in-store
505273,2024-10-31,S2,Indiranagar Store,PR0059,Footwear Style 9,Footwear,Red,XL,1,4021.65,15,FEST15,3418.4,0,upi,CU00397,in-store
505274,2024-10-31,S2,Indiranagar Store,PR0059,Footwear Style 9,Footwear,Red,XL,2,4021.65,0,,8043.3,0,card,CU00448,in-store
505274,2024-10-31,S2,Indiranagar Store,PR0056,Footwear Style 6,Footwear,Black,XL,1,4107.81,0,,4107.81,0,card,CU00448,in-store
505275,2024-10-31,S2,Indiranagar Store,PR0003,Top Style 3,Tops,Mustard,L,2,1268.76,0,,2537.52,0,cash,CU00125,in-store
505276,2024-10-31,S3,Downtown Mall Store,PR0071,Accessorie Style 11,Accessories,Navy,S,1,1447.41,20,SUMMER20,1157.93,0,card,CU00182,in-store
505277,2024-10-31,S3,Downtown Mall Store,PR0035,Dresse Style 3,Dresses,Red,S,2,3293.44,20,SUMMER20,5269.5,0,upi,CU00333,in-store
505277,2024-10-31,S3,Downtown Mall Store,PR0001,Top Style 1,Tops,Grey,XS,1,1015.54,20,SUMMER20,812.43,0,upi,CU00333,in-store
505278,2024-10-31,S3,Downtown Mall Store,PR0071,Accessorie Style 11,Accessories,Red,XS,1,1447.41,0,,1447.41,0,upi,CU00417,in-store
505278,2024-10-31,S3,Downtown Mall Store,PR0007,Top Style 7,Tops,Grey,M,1,623.67,0,,623.67,0,upi,CU00417,in-store
505279,2024-10-31,S3,Downtown Mall Store,PR0043,Outerwear Style 1,Outerwear,Navy,S,2,5562.11,0,,11124.22,0,cash,CU00332,in-store
505279,2024-10-31,S3,Downtown Mall Store,PR0018,Top Style 18,Tops,Beige,XL,1,1136.13,0,,1136.13,0,cash,CU00332,in-store
505279,2024-10-31,S3,Downtown Mall Store,PR0032,Bottom Style 14,Bottoms,Mustard,S,1,1989.97,0,,1989.97,0,cash,CU00332,in-store
505280,2024-10-31,S3,Downtown Mall Store,PR0061,Accessorie Style 1,Accessories,Olive,M,1,1261.29,0,,1261.29,0,upi,CU00325,in-store
505281,2024-10-31,S3,Downtown Mall Store,PR0025,Bottom Style 7,Bottoms,Black,XL,1,1154.23,0,,1154.23,0,card,CU00488,in-store
505281,2024-10-31,S3,Downtown Mall Store,PR0068,Accessorie Style 8,Accessories,White,XL,1,544.33,0,,-544.33,1,card,CU00488,in-store
505281,2024-10-31,S3,Downtown Mall Store,PR0020,Bottom Style 2,Bottoms,White,M,1,1625.72,0,,1625.72,0,card,CU00488,in-store
505282,2024-11-01,S1,Koramangala Flagship,PR0032,Bottom Style 14,Bottoms,Beige,M,2,1989.97,0,,3979.94,0,card,,online
505283,2024-11-01,S1,Koramangala Flagship,PR0037,Dresse Style 5,Dresses,White,M,1,1405.64,20,SUMMER20,1124.51,0,card,CU00217,in-store
505284,2024-11-01,S1,Koramangala Flagship,PR0042,Dresse Style 10,Dresses,Red,M,1,2329.48,10,WELCOME10,2096.53,0,upi,CU00548,in-store
505285,2024-11-01,S1,Koramangala Flagship,PR0060,Footwear Style 10,Footwear,White,S,1,3137.79,15,FEST15,2667.12,0,upi,CU00342,online
505286,2024-11-01,S1,Koramangala Flagship,PR0045,Outerwear Style 3,Outerwear,Beige,M,1,5206.79,10,WELCOME10,4686.11,0,upi,CU00069,online
505286,2024-11-01,S1,Koramangala Flagship,PR0011,Top Style 11,Tops,Navy,S,1,917.83,10,WELCOME10,826.05,0,upi,CU00069,online
505287,2024-11-01,S1,Koramangala Flagship,PR0061,Accessorie Style 1,Accessories,Black,XL,1,1261.29,0,,1261.29,0,upi,CU00316,in-store
505287,2024-11-01,S1,Koramangala Flagship,PR0017,Top Style 17,Tops,Olive,L,2,1267.15,0,,2534.3,0,upi,CU00316,in-store
505288,2024-11-01,S1,Koramangala Flagship,PR0041,Dresse Style 9,Dresses,Mustard,M,1,2294.6,0,,2294.6,0,upi,CU00426,in-store
505289,2024-11-01,S1,Koramangala Flagship,PR0039,Dresse Style 7,Dresses,Olive,L,2,1999.96,30,CLEAR30,2799.94,0,upi,CU00261,in-store
505289,2024-11-01,S1,Koramangala Flagship,PR0032,Bottom Style 14,Bottoms,Black,L,1,1989.97,30,CLEAR30,-1392.98,1,upi,CU00261,in-store
505290,2024-11-01,S1,Koramangala Flagship,PR0054,Footwear Style 4,Footwear,Olive,XL,1,4407.34,30,CLEAR30,3085.14,0,cash,CU00430,in-store
505290,2024-11-01,S1,Koramangala Flagship,PR0033,Dresse Style 1,Dresses,Olive,XS,1,2028.11,30,CLEAR30,-1419.68,1,cash,CU00430,in-store
505290,2024-11-01,S1,Koramangala Flagship,PR0050,Outerwear Style 8,Outerwear,Black,S,1,2712.23,30,CLEAR30,-1898.56,1,cash,CU00430,in-store
505291,2024-11-01,S2,Indiranagar Store,PR0064,Accessorie Style 4,Accessories,Olive,L,1,1022.08,0,,1022.08,0,upi,CU00425,in-store
505292,2024-11-01,S2,Indiranagar Store,PR0034,Dresse Style 2,Dresses,Black,S,2,2920.8,0,,5841.6,0,upi,CU00457,in-store
505292,2024-11-01,S2,Indiranagar Store,PR0022,Bottom Style 4,Bottoms,Grey,XL,1,1664.26,0,,1664.26,0,upi,CU00457,in-store
505293,2024-11-01,S2,Indiranagar Store,PR0052,Footwear Style 2,Footwear,Navy,L,1,4328.47,30,CLEAR30,3029.93,0,upi,,in-store
505294,2024-11-01,S2,Indiranagar Store,PR0071,Accessorie Style 11,Accessories,Red,XL,1,1447.41,20,SUMMER20,1157.93,0,card,CU00272,in-store
505295,2024-11-01,S2,Indiranagar Store,PR0011,Top Style 11,Tops,Navy,L,1,917.83,10,WELCOME10,826.05,0,card,,in-store
505295,2024-11-01,S2,Indiranagar Store,PR0052,Footwear Style 2,Footwear,Red,XL,1,4328.47,10,WELCOME10,3895.62,0,card,,in-store
505296,2024-11-01,S2,Indiranagar Store,PR0027,Bottom Style 9,Bottoms,Grey,L,1,1235.59,10,WELCOME10,1112.03,0,upi,CU00020,online
505296,2024-11-01,S2,Indiranagar Store,PR0007,Top Style 7,Tops,Mustard,XL,1,623.67,10,WELCOME10,561.3,0,upi,CU00020,online
505297,2024-11-01,S2,Indiranagar Store,PR0061,Accessorie Style 1,Accessories,Black,L,1,1261.29,15,FEST15,1072.1,0,card,,in-store
505297,2024-11-01,S2,Indiranagar Store,PR0024,Bottom Style 6,Bottoms,Olive,XS,1,1531.88,15,FEST15,1302.1,0,card,,in-store
505297,2024-11-01,S2,Indiranagar Store,PR0014,Top Style 14,Tops,Red,S,1,1191.94,15,FEST15,1013.15,0,card,,in-store
505298,2024-11-01,S3,Downtown Mall Store,PR0046,Outerwear Style 4,Outerwear,Grey,XL,1,5879.42,15,FEST15,4997.51,0,card,CU00484,online
505298,2024-11-01,S3,Downtown Mall Store,PR0007,Top Style 7,Tops,Navy,S,1,623.67,15,FEST15,530.12,0,card,CU00484,online
505299,2024-11-01,S3,Downtown Mall Store,PR0044,Outerwear Style 2,Outerwear,Black,L,1,2051.9,15,FEST15,1744.12,0,upi,,online
505300,2024-11-01,S3,Downtown Mall Store,PR0066,Accessorie Style 6,Accessories,Mustard,XL,1,663.08,30,CLEAR30,464.16,0,upi,,in-store
505300,2024-11-01,S3,Downtown Mall Store,PR0013,Top Style 13,Tops,White,M,1,1476.28,30,CLEAR30,1033.4,0,upi,,in-store
505301,2024-11-01,S3,Downtown Mall Store,PR0071,Accessorie Style 11,Accessories,Grey,L,2,1447.41,0,,-2894.82,1,upi,CU00149,online
505302,2024-11-01,S3,Downtown Mall Store,PR0046,Outerwear Style 4,Outerwear,Beige,S,1,5879.42,15,FEST15,4997.51,0,card,CU00355,in-store
505302,2024-11-01,S3,Downtown Mall Store,PR0056,Footwear Style 6,Footwear,Mustard,M,1,4107.81,15,FEST15,3491.64,0,card,CU00355,in-store
505303,2024-11-01,S3,Downtown Mall Store,PR0007,Top Style 7,Tops,Navy,S,2,623.67,0,,1247.34,0,card,,online
505303,2024-11-01,S3,Downtown Mall Store,PR0060,Footwear Style 10,Footwear,Beige,M,1,3137.79,0,,3137.79,0,card,,online
505304,2024-11-01,S3,Downtown Mall Store,PR0010,Top Style 10,Tops,Black,XL,1,1535.82,15,FEST15,1305.45,0,upi,CU00105,in-store
505304,2024-11-01,S3,Downtown Mall Store,PR0071,Accessorie Style 11,Accessories,Red,XL,1,1447.41,15,FEST15,1230.3,0,upi,CU00105,in-store
505305,2024-11-01,S3,Downtown Mall Store,PR0035,Dresse Style 3,Dresses,White,XL,1,3293.44,30,CLEAR30,2305.41,0,card,CU00514,in-store
505305,2024-11-01,S3,Downtown Mall Store,PR0055,Footwear Style 5,Footwear,Grey,S,1,3523.31,30,CLEAR30,2466.32,0,card,CU00514,in-store
505306,2024-11-02,S1,Koramangala Flagship,PR0006,Top Style 6,Tops,Red,S,1,1267.18,15,FEST15,1077.1,0,upi,CU00050,in-store
505306,2024-11-02,S1,Koramangala Flagship,PR0017,Top Style 17,Tops,Beige,L,1,1267.15,15,FEST15,1077.08,0,upi,CU00050,in-store
505306,2024-11-02,S1,Koramangala Flagship,PR0049,Outerwear Style 7,Outerwear,Mustard,M,1,3971.31,15,FEST15,3375.61,0,upi,CU00050,in-store
505307,2024-11-02,S1,Koramangala Flagship,PR0031,Bottom Style 13,Bottoms,Red,XS,1,1044.22,0,,-1044.22,1,upi,CU00498,in-store
505308,2024-11-02,S1,Koramangala Flagship,PR0035,Dresse Style 3,Dresses,Olive,XS,1,3293.44,0,,3293.44,0,upi,CU00305,online
505309,2024-11-02,S1,Koramangala Flagship,PR0038,Dresse Style 6,Dresses,Red,XS,2,2102.5,0,,4205.0,0,card,CU00069,in-store
505310,2024-11-02,S1,Koramangala Flagship,PR0058,Footwear Style 8,Footwear,Black,S,1,3607.69,10,WELCOME10,3246.92,0,card,CU00537,in-store
505311,2024-11-02,S1,Koramangala Flagship,PR0031,Bottom Style 13,Bottoms,Mustard,XL,1,1044.22,15,FEST15,887.59,0,upi,CU00054,in-store
505312,2024-11-02,S1,Koramangala Flagship,PR0012,Top Style 12,Tops,Navy,XL,1,1131.18,10,WELCOME10,1018.06,0,upi,CU00430,in-store
505313,2024-11-02,S1,Koramangala Flagship,PR0038,Dresse Style 6,Dresses,Olive,M,1,2102.5,15,FEST15,1787.12,0,upi,CU00394,online
505313,2024-11-02,S1,Koramangala Flagship,PR0048,Outerwear Style 6,Outerwear,Beige,XL,2,4993.77,15,FEST15,8489.41,0,upi,CU00394,online
505314,2024-11-02,S1,Koramangala Flagship,PR0032,Bottom Style 14,Bottoms,Navy,XL,1,1989.97,0,,1989.97,0,upi,CU00182,in-store
505314,2024-11-02,S1,Koramangala Flagship,PR0019,Bottom Style 1,Bottoms,Mustard,M,1,1933.01,0,,1933.01,0,upi,CU00182,in-store
505314,2024-11-02,S1,Koramangala Flagship,PR0048,Outerwear Style 6,Outerwear,Grey,XL,1,4993.77,0,,4993.77,0,upi,CU00182,in-store
505315,2024-11-02,S1,Koramangala Flagship,PR0032,Bottom Style 14,Bottoms,Red,S,1,1989.97,30,CLEAR30,1392.98,0,upi,CU00166,online
505316,2024-11-02,S1,Koramangala Flagship,PR0064,Accessorie Style 4,Accessories,Black,S,1,1022.08,15,FEST15,868.77,0,upi,,online
505317,2024-11-02,S1,Koramangala Flagship,PR0005,Top Style 5,Tops,White,S,1,1056.36,15,FEST15,897.91,0,card,CU00524,online
505318,2024-11-02,S1,Koramangala Flagship,PR0040,Dresse Style 8,Dresses,Beige,S,1,2767.09,0,,2767.09,0,upi,CU00365,in-store
505318,2024-11-02,S1,Koramangala Flagship,PR0026,Bottom Style 8,Bottoms,Beige,XS,1,1799.06,0,,1799.06,0,upi,CU00365,in-store
505319,2024-11-02,S1,Koramangala Flagship,PR0042,Dresse Style 10,Dresses,White,L,1,2329.48,20,SUMMER20,1863.58,0,upi,CU00511,in-store
505319,2024-11-02,S1,Koramangala Flagship,PR0003,Top Style 3,Tops,Black,XS,1,1268.76,20,SUMMER20,1015.01,0,upi,CU00511,in-store
505320,2024-11-02,S1,Koramangala Flagship,PR0070,Accessorie Style 10,Accessories,White,XS,1,304.06,15,FEST15,258.45,0,card,,online
505321,2024-11-02,S1,Koramangala Flagship,PR0023,Bottom Style 5,Bottoms,Grey,M,1,1788.45,20,SUMMER20,1430.76,0,upi,,in-store
505322,2024-11-02,S1,Koramangala Flagship,PR0001,Top Style 1,Tops,Grey,XS,2,1015.54,10,WELCOME10,1827.97,0,card,,online
505323,2024-11-02,S1,Koramangala Flagship,PR0012,Top Style 12,Tops,Mustard,XS,1,1131.18,0,,-1131.18,1,upi,CU00034,in-store
505323,2024-11-02,S1,Koramangala Flagship,PR0035,Dresse Style 3,Dresses,Black,M,1,3293.44,0,,3293.44,0,upi,CU00034,in-store
505324,2024-11-02,S1,Koramangala Flagship,PR0065,Accessorie Style 5,Accessories,Beige,XL,1,838.43,30,CLEAR30,586.9,0,upi,CU00174,in-store
505324,2024-11-02,S1,Koramangala Flagship,PR0023,Bottom Style 5,Bottoms,Red,L,2,1788.45,30,CLEAR30,2503.83,0,upi,CU00174,in-store
505325,2024-11-02,S1,Koramangala Flagship,PR0064,Accessorie Style 4,Accessories,Olive,S,1,1022.08,20,SUMMER20,817.66,0,card,,in-store
505326,2024-11-02,S2,Indiranagar Store,PR0042,Dresse Style 10,Dresses,Beige,M,1,2329.48,0,,-2329.48,1,card,CU00032,in-store
505326,2024-11-02,S2,Indiranagar Store,PR0025,Bottom Style 7,Bottoms,Mustard,M,1,1154.23,0,,1154.23,0,card,CU00032,in-store
505327,2024-11-02,S2,Indiranagar Store,PR0063,Accessorie Style 3,Accessories,Black,M,1,342.21,10,WELCOME10,307.99,0,card,CU00190,in-store
505327,2024-11-02,S2,Indiranagar Store,PR0003,Top Style 3,Tops,Navy,M,1,1268.76,10,WELCOME10,1141.88,0,card,CU00190,in-store
505327,2024-11-02,S2,Indiranagar Store,PR0031,Bottom Style 13,Bottoms,Mustard,XL,1,1044.22,10,WELCOME10,939.8,0,card,CU00190,in-store
505328,2024-11-02,S2,Indiranagar Store,PR0032,Bottom Style 14,Bottoms,Navy,XL,1,1989.97,15,FEST15,1691.47,0,upi,CU00433,in-store
505329,2024-11-02,S2,Indiranagar Store,PR0071,Accessorie Style 11,Accessories,Red,XL,1,1447.41,0,,1447.41,0,upi,CU00314,in-store
