order_id,date,day_of_week,product_id,product_name,category,quantity,unit_price,discount_pct,line_total,payment_method,order_channel,customer_id
3310,2025-06-04,Wednesday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,card,in-store,C0014
3311,2025-06-04,Wednesday,P02,Baguette,Bread,3,3.25,0,9.75,upi,online,
3311,2025-06-04,Wednesday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,online,
3312,2025-06-04,Wednesday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,in-store,
3313,2025-06-04,Wednesday,P08,Chocolate Chip Cookie,Cookie,2,2.0,0,4.0,card,in-store,
3313,2025-06-04,Wednesday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,
3314,2025-06-04,Wednesday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,in-store,C0030
3315,2025-06-04,Wednesday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,C0024
3316,2025-06-04,Wednesday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,cash,online,
3317,2025-06-04,Wednesday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,
3317,2025-06-04,Wednesday,P02,Baguette,Bread,2,3.25,0,6.5,card,in-store,
3318,2025-06-04,Wednesday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,in-store,C0121
3318,2025-06-04,Wednesday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,upi,in-store,C0121
3319,2025-06-04,Wednesday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,card,in-store,C0081
3319,2025-06-04,Wednesday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,card,in-store,C0081
3320,2025-06-04,Wednesday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,card,online,C0036
3320,2025-06-04,Wednesday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,online,C0036
3321,2025-06-04,Wednesday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,in-store,
3322,2025-06-05,Thursday,P04,Croissant,Pastry,1,3.0,0,3.0,card,online,
3324,2025-06-05,Thursday,P05,Pain au Chocolat,Pastry,2,3.5,0,7.0,card,catering,
3325,2025-06-05,Thursday,P03,Whole Wheat Loaf,Bread,3,4.75,0,14.25,upi,in-store,C0078
3325,2025-06-05,Thursday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0078
3325,2025-06-05,Thursday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0078
3326,2025-06-05,Thursday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,in-store,
3326,2025-06-05,Thursday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,
3327,2025-06-05,Thursday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,C0107
3328,2025-06-05,Thursday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,
3328,2025-06-05,Thursday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,in-store,
3329,2025-06-05,Thursday,P11,Cupcake (single),Cake,1,3.25,0,3.25,card,in-store,
3329,2025-06-05,Thursday,P04,Croissant,Pastry,1,3.0,0,3.0,card,in-store,
3330,2025-06-05,Thursday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,card,in-store,C0018
3331,2025-06-05,Thursday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,online,
3331,2025-06-05,Thursday,P08,Chocolate Chip Cookie,Cookie,3,2.0,0,6.0,upi,online,
3332,2025-06-05,Thursday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
3332,2025-06-05,Thursday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,in-store,
3333,2025-06-05,Thursday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,online,C0035
3334,2025-06-05,Thursday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,in-store,
3334,2025-06-05,Thursday,P08,Chocolate Chip Cookie,Cookie,2,2.0,0,4.0,upi,in-store,
3335,2025-06-06,Friday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,card,in-store,
3336,2025-06-06,Friday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,in-store,C0063
3336,2025-06-06,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,in-store,C0063
3337,2025-06-06,Friday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,upi,in-store,C0080
3337,2025-06-06,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0080
3337,2025-06-06,Friday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0080
3338,2025-06-06,Friday,P01,Sourdough Loaf,Bread,2,4.5,0,9.0,cash,in-store,C0068
3338,2025-06-06,Friday,P13,Bagel - Everything,Bread,3,2.5,0,7.5,cash,in-store,C0068
3338,2025-06-06,Friday,P15,Scone - Blueberry,Pastry,2,3.0,0,6.0,cash,in-store,C0068
3339,2025-06-06,Friday,P09,Oatmeal Raisin Cookie,Cookie,2,2.0,0,4.0,card,in-store,
3340,2025-06-06,Friday,P02,Baguette,Bread,1,3.25,0,3.25,card,in-store,C0007
3340,2025-06-06,Friday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,in-store,C0007
3341,2025-06-06,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0012
3342,2025-06-06,Friday,P14,Rye Loaf,Bread,1,4.9,0,4.9,cash,in-store,C0020
3342,2025-06-06,Friday,P06,Cinnamon Roll,Pastry,2,3.75,0,7.5,cash,in-store,C0020
3343,2025-06-06,Friday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,online,C0095
3344,2025-06-06,Friday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,card,in-store,C0036
3345,2025-06-06,Friday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,online,C0003
3346,2025-06-06,Friday,P13,Bagel - Everything,Bread,2,2.5,0,5.0,upi,in-store,C0065
3347,2025-06-06,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
3347,2025-06-06,Friday,P09,Oatmeal Raisin Cookie,Cookie,3,2.0,0,6.0,upi,in-store,
3348,2025-06-06,Friday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0080
3349,2025-06-06,Friday,P15,Scone - Blueberry,Pastry,3,3.0,0,9.0,cash,in-store,C0044
3349,2025-06-06,Friday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,cash,in-store,C0044
3349,2025-06-06,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,in-store,C0044
3350,2025-06-07,Saturday,P08,Chocolate Chip Cookie,Cookie,2,2.0,0,4.0,card,online,
3351,2025-06-07,Saturday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,cash,in-store,C0065
3351,2025-06-07,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,in-store,C0065
3351,2025-06-07,Saturday,P11,Cupcake (single),Cake,1,3.25,0,3.25,cash,in-store,C0065
3352,2025-06-07,Saturday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,card,in-store,
3352,2025-06-07,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,
3352,2025-06-07,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,card,in-store,
3353,2025-06-07,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,in-store,C0103
3353,2025-06-07,Saturday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,upi,in-store,C0103
3353,2025-06-07,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,C0103
3353,2025-06-07,Saturday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,upi,in-store,C0103
3354,2025-06-07,Saturday,P11,Cupcake (single),Cake,1,3.25,0,3.25,cash,catering,
3355,2025-06-07,Saturday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,in-store,
3356,2025-06-07,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,
3357,2025-06-07,Saturday,P05,Pain au Chocolat,Pastry,3,3.5,0,10.5,upi,in-store,C0125
3358,2025-06-07,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,cash,in-store,
3358,2025-06-07,Saturday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,in-store,
3358,2025-06-07,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,cash,in-store,
3359,2025-06-07,Saturday,P03,Whole Wheat Loaf,Bread,2,4.75,0,9.5,upi,in-store,
3359,2025-06-07,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
3359,2025-06-07,Saturday,P06,Cinnamon Roll,Pastry,2,3.75,0,7.5,upi,in-store,
3359,2025-06-07,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
3360,2025-06-07,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,card,in-store,C0040
3363,2025-06-07,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,online,C0006
3363,2025-06-07,Saturday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,online,C0006
3363,2025-06-07,Saturday,P13,Bagel - Everything,Bread,2,2.5,0,5.0,upi,online,C0006
3364,2025-06-07,Saturday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,card,in-store,C0041
3365,2025-06-07,Saturday,P05,Pain au Chocolat,Pastry,3,3.5,0,10.5,upi,in-store,
3366,2025-06-07,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,in-store,
3368,2025-06-07,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,card,online,C0076
3369,2025-06-07,Saturday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,in-store,C0037
3370,2025-06-08,Sunday,P04,Croissant,Pastry,1,3.0,0,3.0,card,online,C0069
3371,2025-06-08,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,online,C0014
3372,2025-06-08,Sunday,P02,Baguette,Bread,1,3.25,0,3.25,card,in-store,
3373,2025-06-08,Sunday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,upi,in-store,C0004
3374,2025-06-08,Sunday,P14,Rye Loaf,Bread,2,4.9,0,9.8,upi,catering,C0067
3375,2025-06-08,Sunday,P13,Bagel - Everything,Bread,3,2.5,0,7.5,cash,in-store,
3375,2025-06-08,Sunday,P04,Croissant,Pastry,1,3.0,0,3.0,cash,in-store,
3375,2025-06-08,Sunday,P07,Blueberry Muffin,Pastry,3,2.75,0,8.25,cash,in-store,
3376,2025-06-08,Sunday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,cash,in-store,C0092
3377,2025-06-08,Sunday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,card,online,C0036
3378,2025-06-08,Sunday,P03,Whole Wheat Loaf,Bread,3,4.75,0,14.25,cash,in-store,C0033
3379,2025-06-08,Sunday,P12,Bagel - Plain,Bread,2,2.25,0,4.5,cash,in-store,C0009
3379,2025-06-08,Sunday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,cash,in-store,C0009
3380,2025-06-08,Sunday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,cash,in-store,
3381,2025-06-08,Sunday,P15,Scone - Blueberry,Pastry,2,3.0,0,6.0,upi,in-store,C0023
3381,2025-06-08,Sunday,P02,Baguette,Bread,1,3.25,0,3.25,upi,in-store,C0023
3382,2025-06-08,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,C0121
3383,2025-06-08,Sunday,P04,Croissant,Pastry,2,3.0,0,6.0,upi,in-store,C0053
3383,2025-06-08,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0053
3384,2025-06-08,Sunday,P12,Bagel - Plain,Bread,2,2.25,0,4.5,cash,in-store,C0034
3385,2025-06-08,Sunday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,card,in-store,C0123
3385,2025-06-08,Sunday,P02,Baguette,Bread,1,3.25,0,3.25,card,in-store,C0123
3385,2025-06-08,Sunday,P08,Chocolate Chip Cookie,Cookie,3,2.0,0,6.0,card,in-store,C0123
3386,2025-06-08,Sunday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,card,in-store,C0109
3386,2025-06-08,Sunday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,C0109
3386,2025-06-08,Sunday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,card,in-store,C0109
3387,2025-06-08,Sunday,P14,Rye Loaf,Bread,3,4.9,0,14.7,card,in-store,
3388,2025-06-08,Sunday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,in-store,C0116
3389,2025-06-08,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0118
3390,2025-06-08,Sunday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,C0024
3390,2025-06-08,Sunday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,C0024
3391,2025-06-08,Sunday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,cash,in-store,C0042
3392,2025-06-08,Sunday,P11,Cupcake (single),Cake,1,3.25,0,3.25,card,in-store,C0008
3392,2025-06-08,Sunday,P15,Scone - Blueberry,Pastry,3,3.0,0,9.0,card,in-store,C0008
3392,2025-06-08,Sunday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,C0008
3393,2025-06-08,Sunday,P01,Sourdough Loaf,Bread,3,4.5,0,13.5,cash,in-store,
3394,2025-06-08,Sunday,P11,Cupcake (single),Cake,1,3.25,0,3.25,upi,in-store,C0095
3394,2025-06-08,Sunday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0095
3394,2025-06-08,Sunday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0095
3394,2025-06-08,Sunday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0095
3395,2025-06-08,Sunday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,C0019
3396,2025-06-09,Monday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,C0091
3396,2025-06-09,Monday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,C0091
3397,2025-06-09,Monday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,online,C0067
3397,2025-06-09,Monday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,online,C0067
3398,2025-06-09,Monday,P04,Croissant,Pastry,1,3.0,0,3.0,card,online,C0041
3399,2025-06-09,Monday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,upi,in-store,C0113
3399,2025-06-09,Monday,P14,Rye Loaf,Bread,3,4.9,0,14.7,upi,in-store,C0113
3400,2025-06-09,Monday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,card,in-store,
3401,2025-06-09,Monday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,online,
3401,2025-06-09,Monday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,online,
3402,2025-06-09,Monday,P14,Rye Loaf,Bread,1,4.9,0,4.9,card,in-store,C0130
3403,2025-06-09,Monday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,C0051
3403,2025-06-09,Monday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0051
3403,2025-06-09,Monday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,upi,in-store,C0051
3406,2025-06-09,Monday,P04,Croissant,Pastry,1,3.0,0,3.0,cash,online,C0044
3406,2025-06-09,Monday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,online,C0044
3406,2025-06-09,Monday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,cash,online,C0044
3408,2025-06-09,Monday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,cash,in-store,
3408,2025-06-09,Monday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,cash,in-store,
3409,2025-06-09,Monday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,cash,in-store,C0005
3409,2025-06-09,Monday,P14,Rye Loaf,Bread,2,4.9,0,9.8,cash,in-store,C0005
3410,2025-06-09,Monday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,
3411,2025-06-09,Monday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,C0046
3411,2025-06-09,Monday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,card,in-store,C0046
3412,2025-06-09,Monday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,in-store,
3413,2025-06-09,Monday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,cash,in-store,C0129
3415,2025-06-10,Tuesday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,card,in-store,C0113
3415,2025-06-10,Tuesday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,card,in-store,C0113
3417,2025-06-10,Tuesday,P15,Scone - Blueberry,Pastry,2,3.0,0,6.0,card,online,C0048
3418,2025-06-10,Tuesday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,card,in-store,
3419,2025-06-10,Tuesday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,card,in-store,
3419,2025-06-10,Tuesday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,
3420,2025-06-10,Tuesday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,online,C0107
3421,2025-06-11,Wednesday,P14,Rye Loaf,Bread,2,4.9,0,9.8,cash,in-store,C0069
3421,2025-06-11,Wednesday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,cash,in-store,C0069
3423,2025-06-11,Wednesday,P15,Scone - Blueberry,Pastry,2,3.0,0,6.0,card,in-store,
3424,2025-06-11,Wednesday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,card,in-store,C0095
3425,2025-06-11,Wednesday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,card,in-store,
3425,2025-06-11,Wednesday,P02,Baguette,Bread,1,3.25,0,3.25,card,in-store,
3426,2025-06-11,Wednesday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,online,C0055
3426,2025-06-11,Wednesday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,online,C0055
3427,2025-06-11,Wednesday,P02,Baguette,Bread,2,3.25,0,6.5,upi,in-store,C0061
3427,2025-06-11,Wednesday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0061
3428,2025-06-11,Wednesday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,online,C0088
3430,2025-06-11,Wednesday,P02,Baguette,Bread,1,3.25,0,3.25,card,in-store,C0056
3430,2025-06-11,Wednesday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,C0056
3431,2025-06-11,Wednesday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,cash,in-store,C0009
3431,2025-06-11,Wednesday,P04,Croissant,Pastry,1,3.0,0,3.0,cash,in-store,C0009
3432,2025-06-11,Wednesday,P14,Rye Loaf,Bread,3,4.9,0,14.7,card,in-store,C0038
3432,2025-06-11,Wednesday,P08,Chocolate Chip Cookie,Cookie,2,2.0,0,4.0,card,in-store,C0038
3433,2025-06-11,Wednesday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,card,in-store,C0064
3434,2025-06-11,Wednesday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0055
3435,2025-06-11,Wednesday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,card,online,
3435,2025-06-11,Wednesday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,card,online,
3436,2025-06-12,Thursday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,cash,in-store,C0022
3437,2025-06-12,Thursday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,cash,in-store,C0051
3438,2025-06-12,Thursday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0027
3439,2025-06-12,Thursday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,cash,in-store,C0064
3439,2025-06-12,Thursday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,cash,in-store,C0064
3439,2025-06-12,Thursday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,cash,in-store,C0064
3439,2025-06-12,Thursday,P01,Sourdough Loaf,Bread,3,4.5,0,13.5,cash,in-store,C0064
3440,2025-06-12,Thursday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,cash,in-store,C0072
3441,2025-06-12,Thursday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,upi,online,C0078
3441,2025-06-12,Thursday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,online,C0078
3441,2025-06-12,Thursday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,upi,online,C0078
3442,2025-06-12,Thursday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,cash,in-store,C0078
3443,2025-06-12,Thursday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,upi,in-store,
3444,2025-06-12,Thursday,P14,Rye Loaf,Bread,3,4.9,0,14.7,card,in-store,
3444,2025-06-12,Thursday,P04,Croissant,Pastry,2,3.0,0,6.0,card,in-store,
3445,2025-06-12,Thursday,P14,Rye Loaf,Bread,1,4.9,0,4.9,card,online,C0023
3445,2025-06-12,Thursday,P14,Rye Loaf,Bread,1,4.9,0,4.9,card,online,C0023
3445,2025-06-12,Thursday,P02,Baguette,Bread,1,3.25,0,3.25,card,online,C0023
3447,2025-06-13,Friday,P03,Whole Wheat Loaf,Bread,3,4.75,0,14.25,upi,catering,
3448,2025-06-13,Friday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,in-store,C0074
3449,2025-06-13,Friday,P02,Baguette,Bread,1,3.25,0,3.25,upi,online,C0068
3450,2025-06-13,Friday,P13,Bagel - Everything,Bread,3,2.5,0,7.5,upi,in-store,C0087
3450,2025-06-13,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0087
3450,2025-06-13,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0087
3451,2025-06-13,Friday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,upi,catering,C0008
3452,2025-06-13,Friday,P09,Oatmeal Raisin Cookie,Cookie,2,2.0,0,4.0,card,in-store,C0083
3452,2025-06-13,Friday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,card,in-store,C0083
3452,2025-06-13,Friday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,card,in-store,C0083
3454,2025-06-13,Friday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,upi,in-store,C0115
3455,2025-06-13,Friday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,in-store,C0047
3455,2025-06-13,Friday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,cash,in-store,C0047
3455,2025-06-13,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,cash,in-store,C0047
3456,2025-06-13,Friday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,
3456,2025-06-13,Friday,P12,Bagel - Plain,Bread,1,2.25,0,2.25,card,in-store,
3457,2025-06-14,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,online,
3457,2025-06-14,Saturday,P07,Blueberry Muffin,Pastry,2,2.75,0,5.5,upi,online,
3458,2025-06-14,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
3458,2025-06-14,Saturday,P10,Birthday Cake (whole),Cake,1,32.0,0,32.0,upi,in-store,
3458,2025-06-14,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,upi,in-store,
3459,2025-06-14,Saturday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,C0068
3459,2025-06-14,Saturday,P04,Croissant,Pastry,1,3.0,0,3.0,upi,in-store,C0068
3459,2025-06-14,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,upi,in-store,C0068
3461,2025-06-14,Saturday,P06,Cinnamon Roll,Pastry,1,3.75,0,3.75,card,online,C0064
3461,2025-06-14,Saturday,P13,Bagel - Everything,Bread,1,2.5,0,2.5,card,online,C0064
3461,2025-06-14,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,card,online,C0064
3462,2025-06-14,Saturday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,cash,in-store,
3463,2025-06-14,Saturday,P14,Rye Loaf,Bread,1,4.9,0,4.9,upi,in-store,C0106
3464,2025-06-14,Saturday,P14,Rye Loaf,Bread,3,4.9,0,14.7,card,online,C0018
3464,2025-06-14,Saturday,P08,Chocolate Chip Cookie,Cookie,2,2.0,0,4.0,card,online,C0018
3464,2025-06-14,Saturday,P05,Pain au Chocolat,Pastry,3,3.5,0,10.5,card,online,C0018
3465,2025-06-14,Saturday,P08,Chocolate Chip Cookie,Cookie,1,2.0,0,2.0,card,in-store,C0028
3465,2025-06-14,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,card,in-store,C0028
3465,2025-06-14,Saturday,P04,Croissant,Pastry,3,3.0,0,9.0,card,in-store,C0028
3465,2025-06-14,Saturday,P04,Croissant,Pastry,3,3.0,0,9.0,card,in-store,C0028
3466,2025-06-14,Saturday,P03,Whole Wheat Loaf,Bread,3,4.75,0,14.25,card,in-store,C0089
3467,2025-06-14,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,cash,in-store,C0055
3467,2025-06-14,Saturday,P02,Baguette,Bread,1,3.25,0,3.25,cash,in-store,C0055
3468,2025-06-14,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,upi,in-store,C0009
3469,2025-06-14,Saturday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,upi,in-store,
3471,2025-06-14,Saturday,P03,Whole Wheat Loaf,Bread,2,4.75,0,9.5,cash,in-store,
3471,2025-06-14,Saturday,P01,Sourdough Loaf,Bread,3,4.5,0,13.5,cash,in-store,
3472,2025-06-14,Saturday,P01,Sourdough Loaf,Bread,1,4.5,0,4.5,upi,in-store,
3472,2025-06-14,Saturday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,
3472,2025-06-14,Saturday,P07,Blueberry Muffin,Pastry,1,2.75,0,2.75,upi,in-store,
3473,2025-06-14,Saturday,P02,Baguette,Bread,1,3.25,0,3.25,cash,in-store,
3474,2025-06-14,Saturday,P03,Whole Wheat Loaf,Bread,1,4.75,0,4.75,card,in-store,C0120
3474,2025-06-14,Saturday,P15,Scone - Blueberry,Pastry,1,3.0,0,3.0,card,in-store,C0120
3474,2025-06-14,Saturday,P12,Bagel - Plain,Bread,3,2.25,0,6.75,card,in-store,C0120
3475,2025-06-14,Saturday,P05,Pain au Chocolat,Pastry,1,3.5,0,3.5,cash,online,C0095
3475,2025-06-14,Saturday,P09,Oatmeal Raisin Cookie,Cookie,1,2.0,0,2.0,cash,online,C0095
